Record Length,2.500000e+03,,  -0.000000208000,-126.00000,
Sample Interval,2.000000e-10,,  -0.000000207800,-126.00000,
Trigger Point,1.040000000000e+03,,  -0.000000207600,-126.00000,
,,,  -0.000000207400,-126.00000,
,,,  -0.000000207200,-126.00000,
,,,  -0.000000207000,-126.00000,
Source,CH1,,  -0.000000206800,-126.00000,
Vertical Units,V,,  -0.000000206600,-126.00000,
Vertical Scale,5.000000e+01,,  -0.000000206400,-126.00000,
Vertical Offset,7.200000e+01,,  -0.000000206200,-126.00000,
Horizontal Units,s,,  -0.000000206000,-126.00000,
Horizontal Scale,5.000000e-08,,  -0.000000205800,-126.00000,
Pt Fmt,Y,,  -0.000000205600,-126.00000,
Yzero,0.000000e+00,,  -0.000000205400,-126.00000,
Probe Atten,1.000000e+01,,  -0.000000205200,-126.00000,
Model Number,TDS1001B,,  -0.000000205000,-126.00000,
Serial Number,C051164,,  -0.000000204800,-126.00000,
Firmware Version,FV:v22.01,,  -0.000000204600,-126.00000,
,,,-00.000000204400,-126.00000,
,,,-00.000000204200,-126.00000,
,,,-00.000000204000,-126.00000,
,,,-00.000000203800,-126.00000,
,,,-00.000000203600,-124.00000,
,,,-00.000000203400,-126.00000,
,,,-00.000000203200,-126.00000,
,,,-00.000000203000,-126.00000,
,,,-00.000000202800,-126.00000,
,,,-00.000000202600,-126.00000,
,,,-00.000000202400,-126.00000,
,,,-00.000000202200,-124.00000,
,,,-00.000000202000,-126.00000,
,,,-00.000000201800,-126.00000,
,,,-00.000000201600,-126.00000,
,,,-00.000000201400,-126.00000,
,,,-00.000000201200,-126.00000,
,,,-00.000000201000,-126.00000,
,,,-00.000000200800,-126.00000,
,,,-00.000000200600,-126.00000,
,,,-00.000000200400,-126.00000,
,,,-00.000000200200,-126.00000,
,,,-00.000000200000,-126.00000,
,,,-00.000000199800,-126.00000,
,,,-00.000000199600,-126.00000,
,,,-00.000000199400,-126.00000,
,,,-00.000000199200,-126.00000,
,,,-00.000000199000,-126.00000,
,,,-00.000000198800,-126.00000,
,,,-00.000000198600,-126.00000,
,,,-00.000000198400,-126.00000,
,,,-00.000000198200,-126.00000,
,,,-00.000000198000,-126.00000,
,,,-00.000000197800,-126.00000,
,,,-00.000000197600,-126.00000,
,,,-00.000000197400,-126.00000,
,,,-00.000000197200,-126.00000,
,,,-00.000000197000,-126.00000,
,,,-00.000000196800,-126.00000,
,,,-00.000000196600,-126.00000,
,,,-00.000000196400,-126.00000,
,,,-00.000000196200,-126.00000,
,,,-00.000000196000,-126.00000,
,,,-00.000000195800,-126.00000,
,,,-00.000000195600,-124.00000,
,,,-00.000000195400,-124.00000,
,,,-00.000000195200,-124.00000,
,,,-00.000000195000,-126.00000,
,,,-00.000000194800,-126.00000,
,,,-00.000000194600,-124.00000,
,,,-00.000000194400,-124.00000,
,,,-00.000000194200,-124.00000,
,,,-00.000000194000,-124.00000,
,,,-00.000000193800,-124.00000,
,,,-00.000000193600,-124.00000,
,,,-00.000000193400,-124.00000,
,,,-00.000000193200,-124.00000,
,,,-00.000000193000,-126.00000,
,,,-00.000000192800,-126.00000,
,,,-00.000000192600,-126.00000,
,,,-00.000000192400,-126.00000,
,,,-00.000000192200,-126.00000,
,,,-00.000000192000,-124.00000,
,,,-00.000000191800,-124.00000,
,,,-00.000000191600,-124.00000,
,,,-00.000000191400,-124.00000,
,,,-00.000000191200,-124.00000,
,,,-00.000000191000,-126.00000,
,,,-00.000000190800,-126.00000,
,,,-00.000000190600,-126.00000,
,,,-00.000000190400,-126.00000,
,,,-00.000000190200,-126.00000,
,,,-00.000000190000,-126.00000,
,,,-00.000000189800,-126.00000,
,,,-00.000000189600,-126.00000,
,,,-00.000000189400,-126.00000,
,,,-00.000000189200,-126.00000,
,,,-00.000000189000,-126.00000,
,,,-00.000000188800,-126.00000,
,,,-00.000000188600,-126.00000,
,,,-00.000000188400,-126.00000,
,,,-00.000000188200,-126.00000,
,,,-00.000000188000,-126.00000,
,,,-00.000000187800,-126.00000,
,,,-00.000000187600,-126.00000,
,,,-00.000000187400,-126.00000,
,,,-00.000000187200,-126.00000,
,,,-00.000000187000,-126.00000,
,,,-00.000000186800,-126.00000,
,,,-00.000000186600,-124.00000,
,,,-00.000000186400,-126.00000,
,,,-00.000000186200,-124.00000,
,,,-00.000000186000,-124.00000,
,,,-00.000000185800,-124.00000,
,,,-00.000000185600,-124.00000,
,,,-00.000000185400,-124.00000,
,,,-00.000000185200,-124.00000,
,,,-00.000000185000,-124.00000,
,,,-00.000000184800,-126.00000,
,,,-00.000000184600,-124.00000,
,,,-00.000000184400,-124.00000,
,,,-00.000000184200,-124.00000,
,,,-00.000000184000,-124.00000,
,,,-00.000000183800,-126.00000,
,,,-00.000000183600,-124.00000,
,,,-00.000000183400,-126.00000,
,,,-00.000000183200,-126.00000,
,,,-00.000000183000,-126.00000,
,,,-00.000000182800,-126.00000,
,,,-00.000000182600,-126.00000,
,,,-00.000000182400,-126.00000,
,,,-00.000000182200,-126.00000,
,,,-00.000000182000,-126.00000,
,,,-00.000000181800,-126.00000,
,,,-00.000000181600,-126.00000,
,,,-00.000000181400,-126.00000,
,,,-00.000000181200,-126.00000,
,,,-00.000000181000,-126.00000,
,,,-00.000000180800,-126.00000,
,,,-00.000000180600,-124.00000,
,,,-00.000000180400,-124.00000,
,,,-00.000000180200,-124.00000,
,,,-00.000000180000,-124.00000,
,,,-00.000000179800,-124.00000,
,,,-00.000000179600,-124.00000,
,,,-00.000000179400,-124.00000,
,,,-00.000000179200,-126.00000,
,,,-00.000000179000,-126.00000,
,,,-00.000000178800,-126.00000,
,,,-00.000000178600,-126.00000,
,,,-00.000000178400,-126.00000,
,,,-00.000000178200,-126.00000,
,,,-00.000000178000,-126.00000,
,,,-00.000000177800,-126.00000,
,,,-00.000000177600,-124.00000,
,,,-00.000000177400,-124.00000,
,,,-00.000000177200,-124.00000,
,,,-00.000000177000,-124.00000,
,,,-00.000000176800,-124.00000,
,,,-00.000000176600,-124.00000,
,,,-00.000000176400,-124.00000,
,,,-00.000000176200,-124.00000,
,,,-00.000000176000,-124.00000,
,,,-00.000000175800,-124.00000,
,,,-00.000000175600,-124.00000,
,,,-00.000000175400,-124.00000,
,,,-00.000000175200,-124.00000,
,,,-00.000000175000,-126.00000,
,,,-00.000000174800,-126.00000,
,,,-00.000000174600,-126.00000,
,,,-00.000000174400,-126.00000,
,,,-00.000000174200,-126.00000,
,,,-00.000000174000,-126.00000,
,,,-00.000000173800,-126.00000,
,,,-00.000000173600,-126.00000,
,,,-00.000000173400,-126.00000,
,,,-00.000000173200,-126.00000,
,,,-00.000000173000,-126.00000,
,,,-00.000000172800,-126.00000,
,,,-00.000000172600,-124.00000,
,,,-00.000000172400,-124.00000,
,,,-00.000000172200,-124.00000,
,,,-00.000000172000,-126.00000,
,,,-00.000000171800,-126.00000,
,,,-00.000000171600,-126.00000,
,,,-00.000000171400,-126.00000,
,,,-00.000000171200,-126.00000,
,,,-00.000000171000,-126.00000,
,,,-00.000000170800,-126.00000,
,,,-00.000000170600,-126.00000,
,,,-00.000000170400,-126.00000,
,,,-00.000000170200,-126.00000,
,,,-00.000000170000,-126.00000,
,,,-00.000000169800,-126.00000,
,,,-00.000000169600,-126.00000,
,,,-00.000000169400,-126.00000,
,,,-00.000000169200,-126.00000,
,,,-00.000000169000,-126.00000,
,,,-00.000000168800,-126.00000,
,,,-00.000000168600,-126.00000,
,,,-00.000000168400,-126.00000,
,,,-00.000000168200,-126.00000,
,,,-00.000000168000,-126.00000,
,,,-00.000000167800,-126.00000,
,,,-00.000000167600,-126.00000,
,,,-00.000000167400,-126.00000,
,,,-00.000000167200,-126.00000,
,,,-00.000000167000,-126.00000,
,,,-00.000000166800,-126.00000,
,,,-00.000000166600,-126.00000,
,,,-00.000000166400,-126.00000,
,,,-00.000000166200,-126.00000,
,,,-00.000000166000,-126.00000,
,,,-00.000000165800,-126.00000,
,,,-00.000000165600,-126.00000,
,,,-00.000000165400,-126.00000,
,,,-00.000000165200,-126.00000,
,,,-00.000000165000,-126.00000,
,,,-00.000000164800,-126.00000,
,,,-00.000000164600,-126.00000,
,,,-00.000000164400,-124.00000,
,,,-00.000000164200,-124.00000,
,,,-00.000000164000,-124.00000,
,,,-00.000000163800,-124.00000,
,,,-00.000000163600,-124.00000,
,,,-00.000000163400,-124.00000,
,,,-00.000000163200,-124.00000,
,,,-00.000000163000,-124.00000,
,,,-00.000000162800,-124.00000,
,,,-00.000000162600,-124.00000,
,,,-00.000000162400,-124.00000,
,,,-00.000000162200,-124.00000,
,,,-00.000000162000,-124.00000,
,,,-00.000000161800,-124.00000,
,,,-00.000000161600,-124.00000,
,,,-00.000000161400,-124.00000,
,,,-00.000000161200,-124.00000,
,,,-00.000000161000,-124.00000,
,,,-00.000000160800,-124.00000,
,,,-00.000000160600,-124.00000,
,,,-00.000000160400,-124.00000,
,,,-00.000000160200,-126.00000,
,,,-00.000000160000,-126.00000,
,,,-00.000000159800,-126.00000,
,,,-00.000000159600,-126.00000,
,,,-00.000000159400,-126.00000,
,,,-00.000000159200,-126.00000,
,,,-00.000000159000,-126.00000,
,,,-00.000000158800,-126.00000,
,,,-00.000000158600,-126.00000,
,,,-00.000000158400,-126.00000,
,,,-00.000000158200,-124.00000,
,,,-00.000000158000,-126.00000,
,,,-00.000000157800,-126.00000,
,,,-00.000000157600,-124.00000,
,,,-00.000000157400,-124.00000,
,,,-00.000000157200,-126.00000,
,,,-00.000000157000,-126.00000,
,,,-00.000000156800,-126.00000,
,,,-00.000000156600,-126.00000,
,,,-00.000000156400,-126.00000,
,,,-00.000000156200,-126.00000,
,,,-00.000000156000,-126.00000,
,,,-00.000000155800,-126.00000,
,,,-00.000000155600,-126.00000,
,,,-00.000000155400,-126.00000,
,,,-00.000000155200,-126.00000,
,,,-00.000000155000,-126.00000,
,,,-00.000000154800,-126.00000,
,,,-00.000000154600,-126.00000,
,,,-00.000000154400,-126.00000,
,,,-00.000000154200,-126.00000,
,,,-00.000000154000,-126.00000,
,,,-00.000000153800,-126.00000,
,,,-00.000000153600,-124.00000,
,,,-00.000000153400,-124.00000,
,,,-00.000000153200,-124.00000,
,,,-00.000000153000,-124.00000,
,,,-00.000000152800,-124.00000,
,,,-00.000000152600,-124.00000,
,,,-00.000000152400,-124.00000,
,,,-00.000000152200,-124.00000,
,,,-00.000000152000,-124.00000,
,,,-00.000000151800,-124.00000,
,,,-00.000000151600,-124.00000,
,,,-00.000000151400,-124.00000,
,,,-00.000000151200,-124.00000,
,,,-00.000000151000,-124.00000,
,,,-00.000000150800,-124.00000,
,,,-00.000000150600,-124.00000,
,,,-00.000000150400,-124.00000,
,,,-00.000000150200,-124.00000,
,,,-00.000000150000,-124.00000,
,,,-00.000000149800,-124.00000,
,,,-00.000000149600,-124.00000,
,,,-00.000000149400,-124.00000,
,,,-00.000000149200,-124.00000,
,,,-00.000000149000,-124.00000,
,,,-00.000000148800,-124.00000,
,,,-00.000000148600,-124.00000,
,,,-00.000000148400,-124.00000,
,,,-00.000000148200,-124.00000,
,,,-00.000000148000,-124.00000,
,,,-00.000000147800,-124.00000,
,,,-00.000000147600,-124.00000,
,,,-00.000000147400,-124.00000,
,,,-00.000000147200,-124.00000,
,,,-00.000000147000,-124.00000,
,,,-00.000000146800,-124.00000,
,,,-00.000000146600,-124.00000,
,,,-00.000000146400,-124.00000,
,,,-00.000000146200,-124.00000,
,,,-00.000000146000,-124.00000,
,,,-00.000000145800,-124.00000,
,,,-00.000000145600,-124.00000,
,,,-00.000000145400,-124.00000,
,,,-00.000000145200,-124.00000,
,,,-00.000000145000,-124.00000,
,,,-00.000000144800,-124.00000,
,,,-00.000000144600,-124.00000,
,,,-00.000000144400,-124.00000,
,,,-00.000000144200,-124.00000,
,,,-00.000000144000,-124.00000,
,,,-00.000000143800,-124.00000,
,,,-00.000000143600,-124.00000,
,,,-00.000000143400,-124.00000,
