,,,-00.000000152400, -61.60000,
,,,-00.000000152200, -61.60000,
,,,-00.000000152000, -61.60000,
,,,-00.000000151800, -61.60000,
,,,-00.000000151600, -61.60000,
,,,-00.000000151400, -61.60000,
,,,-00.000000151200, -61.60000,
,,,-00.000000151000, -61.60000,
,,,-00.000000150800, -61.60000,
,,,-00.000000150600, -61.60000,
,,,-00.000000150400, -61.60000,
,,,-00.000000150200, -61.60000,
,,,-00.000000150000, -61.60000,
,,,-00.000000149800, -62.40000,
,,,-00.000000149600, -62.40000,
,,,-00.000000149400, -62.40000,
,,,-00.000000149200, -62.40000,
,,,-00.000000149000, -62.40000,
,,,-00.000000148800, -61.60000,
,,,-00.000000148600, -61.60000,
,,,-00.000000148400, -61.60000,
,,,-00.000000148200, -61.60000,
,,,-00.000000148000, -61.60000,
,,,-00.000000147800, -61.60000,
,,,-00.000000147600, -61.60000,
,,,-00.000000147400, -61.60000,
,,,-00.000000147200, -61.60000,
,,,-00.000000147000, -61.60000,
,,,-00.000000146800, -61.60000,
,,,-00.000000146600, -61.60000,
,,,-00.000000146400, -61.60000,
,,,-00.000000146200, -61.60000,
,,,-00.000000146000, -61.60000,
,,,-00.000000145800, -61.60000,
,,,-00.000000145600, -61.60000,
,,,-00.000000145400, -61.60000,
,,,-00.000000145200, -61.60000,
,,,-00.000000145000, -61.60000,
,,,-00.000000144800, -61.60000,
,,,-00.000000144600, -61.60000,
,,,-00.000000144400, -61.60000,
,,,-00.000000144200, -61.60000,
,,,-00.000000144000, -61.60000,
,,,-00.000000143800, -61.60000,
,,,-00.000000143600, -61.60000,
,,,-00.000000143400, -61.60000,
,,,-00.000000143200, -61.60000,
,,,-00.000000143000, -61.60000,
,,,-00.000000142800, -61.60000,
,,,-00.000000142600, -61.60000,
,,,-00.000000142400, -61.60000,
,,,-00.000000142200, -61.60000,
,,,-00.000000142000, -61.60000,
,,,-00.000000141800, -62.40000,
,,,-00.000000141600, -61.60000,
,,,-00.000000141400, -61.60000,
,,,-00.000000141200, -61.60000,
,,,-00.000000141000, -61.60000,
,,,-00.000000140800, -61.60000,
,,,-00.000000140600, -61.60000,
,,,-00.000000140400, -61.60000,
,,,-00.000000140200, -61.60000,
,,,-00.000000140000, -61.60000,
,,,-00.000000139800, -61.60000,
,,,-00.000000139600, -61.60000,
,,,-00.000000139400, -61.60000,
,,,-00.000000139200, -61.60000,
,,,-00.000000139000, -61.60000,
,,,-00.000000138800, -61.60000,
,,,-00.000000138600, -61.60000,
,,,-00.000000138400, -61.60000,
,,,-00.000000138200, -61.60000,
,,,-00.000000138000, -61.60000,
,,,-00.000000137800, -61.60000,
,,,-00.000000137600, -61.60000,
,,,-00.000000137400, -61.60000,
,,,-00.000000137200, -61.60000,
,,,-00.000000137000, -61.60000,
,,,-00.000000136800, -61.60000,
,,,-00.000000136600, -61.60000,
,,,-00.000000136400, -61.60000,
,,,-00.000000136200, -61.60000,
,,,-00.000000136000, -61.60000,
,,,-00.000000135800, -61.60000,
,,,-00.000000135600, -61.60000,
,,,-00.000000135400, -61.60000,
,,,-00.000000135200, -61.60000,
,,,-00.000000135000, -61.60000,
,,,-00.000000134800, -61.60000,
,,,-00.000000134600, -61.60000,
,,,-00.000000134400, -61.60000,
,,,-00.000000134200, -61.60000,
,,,-00.000000134000, -61.60000,
,,,-00.000000133800, -60.80000,
,,,-00.000000133600, -60.80000,
,,,-00.000000133400, -60.80000,
,,,-00.000000133200, -60.80000,
,,,-00.000000133000, -60.80000,
,,,-00.000000132800, -60.80000,
,,,-00.000000132600, -60.80000,
,,,-00.000000132400, -60.80000,
,,,-00.000000132200, -60.80000,
,,,-00.000000132000, -60.80000,
,,,-00.000000131800, -60.80000,
,,,-00.000000131600, -60.80000,
,,,-00.000000131400, -60.80000,
,,,-00.000000131200, -60.00000,
,,,-00.000000131000, -60.00000,
,,,-00.000000130800, -60.00000,
,,,-00.000000130600, -60.00000,
,,,-00.000000130400, -60.00000,
,,,-00.000000130200, -60.00000,
,,,-00.000000130000, -60.00000,
,,,-00.000000129800, -60.00000,
,,,-00.000000129600, -60.00000,
,,,-00.000000129400, -60.00000,
,,,-00.000000129200, -60.00000,
,,,-00.000000129000, -60.00000,
,,,-00.000000128800, -60.00000,
,,,-00.000000128600, -59.20000,
,,,-00.000000128400, -59.20000,
,,,-00.000000128200, -59.20000,
,,,-00.000000128000, -59.20000,
,,,-00.000000127800, -59.20000,
,,,-00.000000127600, -59.20000,
,,,-00.000000127400, -59.20000,
,,,-00.000000127200, -59.20000,
,,,-00.000000127000, -59.20000,
,,,-00.000000126800, -59.20000,
,,,-00.000000126600, -58.40000,
,,,-00.000000126400, -58.40000,
,,,-00.000000126200, -58.40000,
,,,-00.000000126000, -58.40000,
,,,-00.000000125800, -58.40000,
,,,-00.000000125600, -58.40000,
,,,-00.000000125400, -58.40000,
,,,-00.000000125200, -58.40000,
,,,-00.000000125000, -58.40000,
,,,-00.000000124800, -57.60000,
,,,-00.000000124600, -57.60000,
,,,-00.000000124400, -57.60000,
,,,-00.000000124200, -57.60000,
,,,-00.000000124000, -57.60000,
,,,-00.000000123800, -57.60000,
,,,-00.000000123600, -56.80000,
,,,-00.000000123400, -56.80000,
,,,-00.000000123200, -56.80000,
,,,-00.000000123000, -56.80000,
,,,-00.000000122800, -56.80000,
,,,-00.000000122600, -56.80000,
,,,-00.000000122400, -56.00000,
,,,-00.000000122200, -56.00000,
,,,-00.000000122000, -56.00000,
,,,-00.000000121800, -56.00000,
,,,-00.000000121600, -55.20000,
,,,-00.000000121400, -55.20000,
,,,-00.000000121200, -55.20000,
,,,-00.000000121000, -55.20000,
,,,-00.000000120800, -55.20000,
,,,-00.000000120600, -54.40000,
,,,-00.000000120400, -54.40000,
,,,-00.000000120200, -54.40000,
,,,-00.000000120000, -54.40000,
,,,-00.000000119800, -54.40000,
,,,-00.000000119600, -54.40000,
,,,-00.000000119400, -53.60000,
,,,-00.000000119200, -53.60000,
,,,-00.000000119000, -53.60000,
,,,-00.000000118800, -53.60000,
,,,-00.000000118600, -53.60000,
,,,-00.000000118400, -52.80000,
,,,-00.000000118200, -52.80000,
,,,-00.000000118000, -52.80000,
,,,-00.000000117800, -52.80000,
,,,-00.000000117600, -52.80000,
,,,-00.000000117400, -52.00000,
,,,-00.000000117200, -52.00000,
,,,-00.000000117000, -52.00000,
,,,-00.000000116800, -52.00000,
,,,-00.000000116600, -52.00000,
,,,-00.000000116400, -51.20000,
,,,-00.000000116200, -51.20000,
,,,-00.000000116000, -51.20000,
,,,-00.000000115800, -51.20000,
,,,-00.000000115600, -50.40000,
,,,-00.000000115400, -50.40000,
,,,-00.000000115200, -50.40000,
,,,-00.000000115000, -50.40000,
,,,-00.000000114800, -49.60000,
,,,-00.000000114600, -49.60000,
,,,-00.000000114400, -49.60000,
,,,-00.000000114200, -48.80000,
,,,-00.000000114000, -48.80000,
,,,-00.000000113800, -48.80000,
,,,-00.000000113600, -48.80000,
,,,-00.000000113400, -48.00000,
,,,-00.000000113200, -48.00000,
,,,-00.000000113000, -48.00000,
,,,-00.000000112800, -48.00000,
,,,-00.000000112600, -47.20000,
,,,-00.000000112400, -47.20000,
,,,-00.000000112200, -47.20000,
,,,-00.000000112000, -47.20000,
,,,-00.000000111800, -47.20000,
,,,-00.000000111600, -46.40000,
,,,-00.000000111400, -46.40000,
,,,-00.000000111200, -46.40000,
,,,-00.000000111000, -46.40000,
,,,-00.000000110800, -45.60000,
,,,-00.000000110600, -45.60000,
,,,-00.000000110400, -45.60000,
,,,-00.000000110200, -45.60000,
,,,-00.000000110000, -44.80000,
,,,-00.000000109800, -44.80000,
,,,-00.000000109600, -44.80000,
,,,-00.000000109400, -44.80000,
,,,-00.000000109200, -44.00000,
,,,-00.000000109000, -44.00000,
,,,-00.000000108800, -44.00000,
,,,-00.000000108600, -44.00000,
,,,-00.000000108400, -43.20000,
,,,-00.000000108200, -43.20000,
,,,-00.000000108000, -43.20000,
,,,-00.000000107800, -42.40000,
,,,-00.000000107600, -42.40000,
,,,-00.000000107400, -42.40000,
,,,-00.000000107200, -42.40000,
,,,-00.000000107000, -41.60000,
,,,-00.000000106800, -41.60000,
,,,-00.000000106600, -41.60000,
,,,-00.000000106400, -40.80000,
,,,-00.000000106200, -40.80000,
,,,-00.000000106000, -40.80000,
,,,-00.000000105800, -40.80000,
,,,-00.000000105600, -40.00000,
,,,-00.000000105400, -40.00000,
,,,-00.000000105200, -40.00000,
,,,-00.000000105000, -39.20000,
,,,-00.000000104800, -39.20000,
,,,-00.000000104600, -39.20000,
,,,-00.000000104400, -38.40000,
,,,-00.000000104200, -38.40000,
,,,-00.000000104000, -38.40000,
,,,-00.000000103800, -38.40000,
,,,-00.000000103600, -37.60000,
,,,-00.000000103400, -37.60000,
,,,-00.000000103200, -37.60000,
,,,-00.000000103000, -37.60000,
,,,-00.000000102800, -36.80000,
,,,-00.000000102600, -36.80000,
,,,-00.000000102400, -36.80000,
,,,-00.000000102200, -36.80000,
,,,-00.000000102000, -36.00000,
,,,-00.000000101800, -36.00000,
,,,-00.000000101600, -36.00000,
,,,-00.000000101400, -36.00000,
,,,-00.000000101200, -35.20000,
,,,-00.000000101000, -35.20000,
,,,-00.000000100800, -35.20000,
,,,-00.000000100600, -34.40000,
,,,-00.000000100400, -34.40000,
,,,-00.000000100200, -34.40000,
,,,-00.000000100000, -34.40000,
,,,-00.000000099800, -33.60000,
,,,-00.000000099600, -33.60000,
,,,-00.000000099400, -33.60000,
,,,-00.000000099200, -32.80000,
,,,-00.000000099000, -32.80000,
,,,-00.000000098800, -32.80000,
,,,-00.000000098600, -32.80000,
,,,-00.000000098400, -32.00000,
,,,-00.000000098200, -32.00000,
,,,-00.000000098000, -32.00000,
,,,-00.000000097800, -31.20000,
,,,-00.000000097600, -31.20000,
,,,-00.000000097400, -31.20000,
,,,-00.000000097200, -30.40000,
,,,-00.000000097000, -30.40000,
,,,-00.000000096800, -30.40000,
,,,-00.000000096600, -30.40000,
,,,-00.000000096400, -29.60000,
,,,-00.000000096200, -29.60000,
,,,-00.000000096000, -29.60000,
,,,-00.000000095800, -29.60000,
,,,-00.000000095600, -28.80000,
,,,-00.000000095400, -28.80000,
,,,-00.000000095200, -28.80000,
,,,-00.000000095000, -28.80000,
,,,-00.000000094800, -28.00000,
,,,-00.000000094600, -28.00000,
,,,-00.000000094400, -28.00000,
,,,-00.000000094200, -28.00000,
,,,-00.000000094000, -27.20000,
,,,-00.000000093800, -27.20000,
,,,-00.000000093600, -27.20000,
,,,-00.000000093400, -27.20000,
,,,-00.000000093200, -26.40000,
,,,-00.000000093000, -26.40000,
,,,-00.000000092800, -26.40000,
,,,-00.000000092600, -25.60000,
,,,-00.000000092400, -25.60000,
,,,-00.000000092200, -25.60000,
,,,-00.000000092000, -25.60000,
,,,-00.000000091800, -24.80000,
,,,-00.000000091600, -24.80000,
,,,-00.000000091400, -24.80000,
,,,-00.000000091200, -24.00000,
,,,-00.000000091000, -24.00000,
,,,-00.000000090800, -24.00000,
,,,-00.000000090600, -24.00000,
,,,-00.000000090400, -23.20000,
,,,-00.000000090200, -23.20000,
,,,-00.000000090000, -23.20000,
,,,-00.000000089800, -23.20000,
,,,-00.000000089600, -22.40000,
,,,-00.000000089400, -22.40000,
,,,-00.000000089200, -22.40000,
,,,-00.000000089000, -22.40000,
,,,-00.000000088800, -21.60000,
,,,-00.000000088600, -21.60000,
,,,-00.000000088400, -21.60000,
,,,-00.000000088200, -20.80000,
,,,-00.000000088000, -20.80000,
,,,-00.000000087800, -20.80000,
,,,-00.000000087600, -20.00000,
,,,-00.000000087400, -20.00000,
,,,-00.000000087200, -20.00000,
,,,-00.000000087000, -20.00000,
,,,-00.000000086800, -19.20000,
,,,-00.000000086600, -19.20000,
,,,-00.000000086400, -19.20000,
,,,-00.000000086200, -19.20000,
,,,-00.000000086000, -18.40000,
,,,-00.000000085800, -18.40000,
,,,-00.000000085600, -18.40000,
,,,-00.000000085400, -18.40000,
,,,-00.000000085200, -17.60000,
,,,-00.000000085000, -17.60000,
,,,-00.000000084800, -17.60000,
,,,-00.000000084600, -17.60000,
,,,-00.000000084400, -16.80000,
,,,-00.000000084200, -16.80000,
,,,-00.000000084000, -16.80000,
,,,-00.000000083800, -16.80000,
,,,-00.000000083600, -16.00000,
,,,-00.000000083400, -16.00000,
,,,-00.000000083200, -16.00000,
,,,-00.000000083000, -16.00000,
,,,-00.000000082800, -15.20000,
,,,-00.000000082600, -15.20000,
,,,-00.000000082400, -15.20000,
,,,-00.000000082200, -15.20000,
,,,-00.000000082000, -14.40000,
,,,-00.000000081800, -14.40000,
,,,-00.000000081600, -14.40000,
,,,-00.000000081400, -13.60000,
,,,-00.000000081200, -13.60000,
,,,-00.000000081000, -13.60000,
,,,-00.000000080800, -13.60000,
,,,-00.000000080600, -12.80000,
,,,-00.000000080400, -12.80000,
,,,-00.000000080200, -12.80000,
,,,-00.000000080000, -12.80000,
,,,-00.000000079800, -12.00000,
,,,-00.000000079600, -12.00000,
,,,-00.000000079400, -12.00000,
,,,-00.000000079200, -12.00000,
,,,-00.000000079000, -12.00000,
,,,-00.000000078800, -11.20000,
,,,-00.000000078600, -11.20000,
,,,-00.000000078400, -11.20000,
,,,-00.000000078200, -11.20000,
,,,-00.000000078000, -10.40000,
,,,-00.000000077800, -10.40000,
,,,-00.000000077600, -10.40000,
,,,-00.000000077400, -10.40000,
,,,-00.000000077200,  -9.60000,
,,,-00.000000077000,  -9.60000,
,,,-00.000000076800,  -9.60000,
,,,-00.000000076600,  -9.60000,
,,,-00.000000076400,  -9.60000,
,,,-00.000000076200,  -8.80000,
,,,-00.000000076000,  -8.80000,
,,,-00.000000075800,  -8.80000,
,,,-00.000000075600,  -8.80000,
,,,-00.000000075400,  -8.00000,
,,,-00.000000075200,  -8.00000,
,,,-00.000000075000,  -8.00000,
,,,-00.000000074800,  -8.00000,
,,,-00.000000074600,  -8.00000,
,,,-00.000000074400,  -7.20000,
,,,-00.000000074200,  -7.20000,
,,,-00.000000074000,  -7.20000,
,,,-00.000000073800,  -7.20000,
,,,-00.000000073600,  -7.20000,
,,,-00.000000073400,  -6.40000,
,,,-00.000000073200,  -6.40000,
,,,-00.000000073000,  -6.40000,
,,,-00.000000072800,  -6.40000,
,,,-00.000000072600,  -5.60000,
,,,-00.000000072400,  -5.60000,
,,,-00.000000072200,  -5.60000,
,,,-00.000000072000,  -5.60000,
,,,-00.000000071800,  -5.60000,
,,,-00.000000071600,  -5.60000,
,,,-00.000000071400,  -4.80000,
,,,-00.000000071200,  -4.80000,
,,,-00.000000071000,  -4.80000,
,,,-00.000000070800,  -4.80000,
,,,-00.000000070600,  -4.80000,
,,,-00.000000070400,  -4.80000,
,,,-00.000000070200,  -4.00000,
,,,-00.000000070000,  -4.00000,
,,,-00.000000069800,  -4.00000,
,,,-00.000000069600,  -4.00000,
,,,-00.000000069400,  -4.00000,
,,,-00.000000069200,  -4.00000,
,,,-00.000000069000,  -3.20000,
,,,-00.000000068800,  -3.20000,
,,,-00.000000068600,  -3.20000,
,,,-00.000000068400,  -3.20000,
,,,-00.000000068200,  -3.20000,
,,,-00.000000068000,  -3.20000,
,,,-00.000000067800,  -3.20000,
